"Approved L1 Petitions  by Employer    Fiscal Year 2015
",,,,,,
"Source: USCIS. Data as of Aug. 15, 2017. Notes:  All data are based on approved petitions during the fiscal year. Per USCIS best practices, units of less than 10 are aggregated so as to limit the possibility of the de-anonymization of data. ""D"" represents data withheld to protect privacy. ""Employer Industry"" is based on the employer NAICS code, not job code. Some employer industry information is missing from our data system and thus left blank. Employers without tax identification numbers in our system were excluded. While some company names may appear multiple times, USCIS enters data as listed on the petition and does not combine companies, even where the names are the same, because in all cases the employer tax identification numbers are different on the petition. The L-1A nonimmigrant classification refers to intracompany transfers of corporate managers and executives. The L-1B nonimmigrant classification refers to intracompany transfers of employees who possess “specialized knowledge.” The LZ classification refers to “blanket” L petitions and may be used by entities involved in commercial trade or services. While the term “L-1” is used for visa issuance and admission purposes, USCIS uses the “A” and “B” distinctions internally for statistical and other purposes.",,,,,,
EMPLOYER TAX ID (Last 4 Digits),EMPLOYER NAME,EMPLOYER INDUSTRY,TOTAL APPROVED PETITIONS,EMPLOYMENT TYPE,CLASS PREFERENCE,APPROVED PETITIONS BY CLASS PREFERENCE
7327,DP WORLD AMERICAS RO INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7239,MARKES INTERNATIONAL INC, ,D,Continuing,L1A,D
6005,ARVATO DIGITAL SERVICES LLC,Business Support Services,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
0408,TITANX ENGINE COOLING INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
0977,MXI TECHNOLOGIES US INC, ,D,Initial,L1B,D
0351,VCNA PRAIRIE INC, ,D,Initial,L1A,D
7391,DFC SERVICES CORP, ,D,Initial,L1A,D
3890,CUMMINS EMISSION SOLUTIONS INC,"Engine, Turbine, and Power Transmission Equipment Manufacturing",D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7010,KONGSBERG AUTOMOTIVE INC, ,D,Continuing,L1A,D
 , , , ,Continuing,LZ,D
3875,BLUEMOUNTAIN CAPITAL MANAGEMENT L,Portfolio Management,D,Initial,L1A,D
 , , , ,Initial,LZ,D
3890,TRANSFIELD SERVICES AMERICA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
2243,HANS AMERICA INC, ,D,Initial,L1A,D
 , , , ,Initial,LZ,D
5820,MPDV USA INC, ,D,Continuing,L1B,D
 , , , ,Initial,L1B,D
7225,LIUGONG CONSTRUCTION MACHINERY NA, ,D,Initial,L1A,D
4968,OMNIGON COMMUNICATIONS LLC,Computer Systems Design Services,D,Initial,L1A,D
 , , , ,Initial,L1B,D
1410,PTGI INTL CARRIER SERVICES INC, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
9502,GAVS TECHNOLOGIES N A INC,Custom Computer Programming Services,D,Initial,L1A,D
3597,EFACEC POWER TRANSFORMERS INC, ,D,Continuing,L1A,D
9850,JUWI INC, ,D,Initial,L1A,D
4656,EFRONT FINANCIAL SOLUTIONS INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
4132,MERCY SHIPS, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
6872,NEO@OGILVY LLC,Advertising Agencies,D,Continuing,L1A,D
5311,EXPICIENT INC,Custom Computer Programming Services,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
7075,EMGS AMERICAS INC, ,D,Continuing,L1A,D
0765,ARCHER OILTOOLS LLC,Engineering Services,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
4682,PWC STRATEGY& US INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7198,KENSHOO INC,Engineering Services,D,Initial,L1A,D
2065,EMERSON PROCESS MGT REGULARTOR TE, ,D,Continuing,L1A,D
5581,BETAFENCE USA LLC, ,D,Initial,L1A,D
 , , , ,Initial,LZ,D
1165,USG GA LLC, ,D,Continuing,L1A,D
5506,INFAC NORTH AMERICA INC, ,D,Initial,L1A,D
0101,VERIZON CORP RESOURCES GROUP LLC,All Other Telecommunications,D,Continuing,L1A,D
2329,CLOUDERA INC,Software Publishers,D,Continuing,LZ,D
 , , , ,Initial,LZ,D
8273,FELMAN TRADING INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
8228,PITTSBURGH GLASS WORKS LLC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
5305,UNISON TECHNOLOGIES INC, ,D,Initial,L1A,D
5180,ICO GROUP LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
5670,ENERGY PROSPECTING TECH USA INC D,Engineering Services,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
6171,HIL TECH LLC DBA G TECH USA, ,D,Continuing,L1A,D
9212,MAGNETIC MEDIA ONLINE INC, ,D,Initial,L1B,D
6655,OBSIDIAN GROUP AMERICA INC, ,D,Continuing,L1A,D
5161,CIVOLUTION USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
2690,DELTARES USA INC,Scientific Research and Development Services,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
2347,HALACH GOLD INC,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",D,Initial,L1A,D
4259,DYNAENERGETICS US INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
2984,CINCINNATI TECHNOLOGIES CORP, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
5057,IRVING OIL MARKETING INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
5428,GLOBAL VALUE ADD INC,Offices of Certified Public Accountants,D,Initial,L1A,D
1498,RAPID VALUE SOLUTIONS INC,Custom Computer Programming Services,D,Initial,L1A,D
6789,APPSENSE INC, ,D,Initial,L1B,D
 , , , ,Initial,LZ,D
6001,ODRA LLC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
2714,HERAEUS PRECIOUS METALS NA CONSHO, ,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
6323,INTERCRUISES SHORESIDE & PORT SVC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
2251,DOLPHIN GLASS SPECIALISTS LLC, ,D,Continuing,L1A,D
2232,HIRAIN TECHNOLOGIES USA INC,Motor Vehicle Supplies and New Parts Merchant Wholesalers,D,Initial,L1B,D
0844,MORGAN STANLEY SMITH BARNEY LLC,Investment Banking and Securities Dealing,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
4299,TRANSGLOBE AUTOMOTIVE INC, ,D,Initial,L1A,D
2843,FLORIDA OIL & GAS TECHNOLOGIES IN, ,D,Initial,L1A,D
4196,RECURRENT ENERGY DEVELOPMENT HOLD,Miscellaneous Financial Investment Activities,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
4225,ADDUXI INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
9716,NYRSTAR TENNESSEE MINES-GORDONSVI, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7951,DTDC EXPRESS INC, ,D,Continuing,L1B,D
2729,FIRESTAR DIAMOND INC, ,D,Initial,L1A,D
6130,AIR LIQUIDE LARGE INDUSTRIES US L,Industrial Gas Manufacturing,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
1164,ARCTOUCH INC, ,D,Initial,L1A,D
7695,FOSTER FINDLAY ASSOCIATES INC, ,D,Continuing,L1B,D
8212,GALLOP SOLUTIONS INC,Custom Computer Programming Services,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
8017,TCO PRODUCTS INC, ,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
4388,JSL INTERNATIONAL LLC, ,D,Continuing,L1A,D
4660,COMLUX AMERICA LLC, ,D,Initial,L1A,D
6458,UNIVERSAL MCCANN WORLDWIDE INC,Media Buying Agencies,D,Continuing,L1A,D
6882,BALCRANK CORPORATION, ,D,Continuing,L1B,D
 , , , ,Initial,L1B,D
1614,QUESTYME USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
6311,ULTRATEC SPECIAL EFFECTS HSV INC, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
9518,DB GLOBAL TECHNOLOGY INC,Investment Banking and Securities Dealing,D,Continuing,L1A,D
5327,FITESA SIMPSONVILLE INC,Nonwoven Fabric Mills,D,Initial,L1A,D
 , , , ,Initial,LZ,D
2697,INTERTRADING USA SECURITIES INC, ,D,Continuing,L1A,D
0110,MILLICOM INTERNATIONAL SVCS LLC, ,D,Continuing,LZ,D
4661,TCK MEMBRANE AMERICA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
2040,SWICK MINING SERVICES USA INC, ,D,Continuing,L1B,D
 , , , ,Initial,L1B,D
9116,PEOPLES INS COMPANY NY OFFICE INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
1812,IOPEX TECHNOLOGIES INC, ,D,Initial,L1A,D
4164,MOVING BRANDS INC, ,D,Continuing,L1A,D
9767,GFL AMERICAS LLC, ,D,Initial,L1A,D
6664,SHARECARE INC, ,D,Initial,L1A,D
0247,SKY APPS INC, ,D,Continuing,L1A,D
9820,NOBELTEC INC, ,D,Initial,L1A,D
2047,AB SCIEX LLC,Analytical Laboratory Instrument Manufacturing,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
0040,SOITEC SOLAR INDUSTRIES LLC, ,D,Continuing,L1B,D
4440,EXACT LASER MEASUREMENTS USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
3127,S & P DATA OHIO LLC, ,D,Initial,L1A,D
5595,OPTIMAL PLUS INC, ,D,Continuing,L1A,D
9795,HUG ENGINEERING INC, ,D,Initial,L1A,D
1275,VR WAVERLY INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
6959,INZI CONTROLS ALABAMA INC,Motor Vehicle Parts Manufacturing,D,Continuing,L1A,D
 , , , ,Initial,LZ,D
2504,STONE FUTURE INC, ,D,Initial,L1A,D
4564,SWIRE PROPERTIES INC, ,D,Initial,L1A,D
6897,DAEIL USA CORPORATION, ,D,Initial,L1A,D
8669,BACARDI BUSINESS SOLUTIONS INC, ,D,Continuing,L1A,D
0360,SCHNELLECKE LOGISTICS USA LLC, ,D,Continuing,L1A,D
0116,ABZOOBA INC,Other Computer Related Services,D,Initial,L1B,D
6379,NC WORKS INC, ,D,Initial,L1A,D
3700,WIRELESS CCTV LLC, ,D,Initial,L1A,D
4637,GLOBAL MANUFACTURING SERVICES INC, ,D,Continuing,L1B,D
9868,DE WELL GROUP LLC, ,D,Continuing,L1A,D
9085,HEPTA CONTROL SYSTEMS INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
6085,PLASMAN CORP LLC, ,D,Continuing,L1A,D
3003,OSG FREIGHT LINES LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
4772,HOPERUN TECHNOLOGY CORPORATION,Custom Computer Programming Services,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
6399,EXCEL4APPS INC,Custom Computer Programming Services,D,Initial,L1A,D
1313,CLOUD SHERPAS INC,Other Computer Related Services,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
1962,DHARM INTERNATIONAL LLC, ,D,Initial,L1A,D
0756,TARGET CORPORATE SERVICES,All Other Miscellaneous Store Retailers (except Tobacco Stores),D,Continuing,L1A,D
7144,US ZHIMINGDE INTERNATIONAL GROUP, ,D,Initial,L1A,D
7657,CONNEXALL USA INC,"Data Processing, Hosting, and Related Services",D,Initial,L1B,D
1995,RHI US LTD,Clay Product and Refractory Manufacturing,D,Continuing,L1B,D
 , , , ,Initial,LZ,D
6905,PROVECTUS IT INC,Other Computer Related Services,D,Initial,L1A,D
 , , , ,Initial,L1B,D
1135,ALDEBARAN ROBOTICS INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
7259,PROGRESS RAIL MANUFACTURING CORP, ,D,Continuing,L1B,D
3600,LOEWS HOTELS SERVICES COMPANY LLC, ,D,Initial,L1A,D
6981,UNDER THE MILKY WAY LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
3153,GENTING NEW YORK LLC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
8024,VALTECH SOLUTIONS INC,Computer Systems Design Services,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
5109,72ANDSUNNY PARTNERS LLC, ,D,Continuing,L1A,D
4048,WINBRO GROUP TECHNOLOGIES LLC, ,D,Initial,L1A,D
5423,BUTLER AMERICA LLC, ,D,Continuing,L1B,D
 , , , ,Continuing,LZ,D
8862,HISUN MOTORS CORP USA,Automobile and Other Motor Vehicle Merchant Wholesalers,D,Continuing,L1B,D
4515,TRUCK-LITE CO LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
0719,NSFOCUS INC, ,D,Initial,L1A,D
0056,SPOTXCHANGE INC, ,D,Initial,L1A,D
5477,IRISNDT INC,Engineering Services,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
0848,ALPHASIGHTS INC,Other Management Consulting Services,D,Initial,L1A,D
4796,THORCO SHIPPING AMERICA INC, ,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
8771,CHARLES & ALICE INC, ,D,Initial,L1A,D
3227,ST MARTIN AMERICA INC, ,D,Continuing,L1A,D
4382,SIXT RENT A CAR LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
5934,BERENBERG CAPITAL MARKETS LLC,Investment Advice,D,Initial,L1A,D
 , , , ,Initial,L1B,D
5721,NEXWAY INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7936,IONOCO INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7451,KINGSWOOD HISTORIC WINDOWS & REST, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
9912,NEXCO-WEST USA INC, ,D,Initial,L1B,D
7190,DIADE USA INC, ,D,Continuing,L1A,D
4233,AIM DEVELOPMENT USA LLC, ,D,Initial,L1B,D
4334,PDT PARTNERS LLC,Investment Banking and Securities Dealing,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
5036,ESSEX WELD USA INC, ,D,Continuing,L1A,D
0208,PROLEIT CORP, ,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
3350,8K MILES SOFTWARE SERVICES INC,Custom Computer Programming Services,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
0681,HAIDILAO CATERING U S A INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
1834,FASTLY INC,Custom Computer Programming Services,D,Initial,L1A,D
 , , , ,Initial,L1B,D
7892,ACCREON USA INC, ,D,Initial,L1A,D
2507,SHELL GLOBAL SOLUTIONS US INC,Oil and Gas Extraction,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
6423,UTOPIA GLOBAL INC,Custom Computer Programming Services,D,Initial,L1A,D
4109,SOLITON TECHNOLOGIES INC, ,D,Initial,L1B,D
4964,HAIVISION NETWORK VIDEO INC, ,D,Initial,L1A,D
5451,INFLECTION POINT SYSTEMS, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
8772,BRADKEN INC, ,D,Continuing,L1A,D
 , , , ,Initial,LZ,D
4462,EDF INC,"Electric Power Generation, Transmission and Distribution",D,Continuing,L1B,D
 , , , ,Continuing,LZ,D
2214,METAL CRAFT MARINE INCORPORATED, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
4803,APPCO GROUP U S INC, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
6261,BOCI COMMODITIES & FUTURES USA LL, ,D,Initial,L1B,D
6826,AXIS CLINICALS LLC,Scientific Research and Development Services,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7324,IMAGINEA TECHNOLOGIES INC,Custom Computer Programming Services,D,Initial,L1A,D
8391,KTB-USA IMPORT-EXPORT LLC, ,D,Continuing,L1A,D
5222,SMI AMERICA LLC, ,D,Continuing,L1A,D
9938,LEPOW INTL LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
4505,COLOMBO ENERGY INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
2674,CARLUCCIOS USA GP, ,D,Initial,L1A,D
5090,SHENHUA AMERICA HOLDINGS CORP, ,D,Initial,L1A,D
5128,Q LINE AMERICA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7029,AEGIS MEDIA INNOV8 LLC,Marketing Consulting Services,D,Continuing,L1A,D
5298,MOMO INFO TECHNOLOGIES CORP,Custom Computer Programming Services,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
5597,SKYCURE INC,Custom Computer Programming Services,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
8204,BURNING FIRE INTERNATIONAL LLC, ,D,Initial,L1A,D
0102,AMERICA STERLING INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
1652,SIGGA USA LLC, ,D,Initial,L1A,D
8360,CITYWIRE LLC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
9910,RODEOFX INC, ,D,Initial,L1B,D
0199,JHA GLOBAL INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
1389,VMOB USA LIMITED, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
6244,HJ PNA INC, ,D,Initial,L1A,D
0841,KUKBO DESIGN CO LTD, ,D,Initial,L1A,D
6255,EGE AMERICAS INC, ,D,Initial,L1A,D
6568,AKELIUS REAL ESTATE MANAGEMENT LL, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
9467,SEDONASYS SYSTEMS INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
3132,NYOTRON USA INC, ,D,Initial,L1A,D
7920,NCR CORPORATION,Other Computer Related Services,D,Continuing,L1A,D
 , , , ,Continuing,LZ,D
1120,ARAMARK SPORTS AND ENTERTAINMENT,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
3387,CINCOM SYSTEMS INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
8666,CARDINAL HEALTH INC,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
5787,BENTELER AUTOMOTIVE CORP,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
3521,CHECKFREE SVCS CORP A FISERV CO,"Data Processing, Hosting, and Related Services",D,Continuing,L1B,D
6105,CINCINNATI BELL INC, ,D,Continuing,L1A,D
 , , , ,Initial,LZ,D
7525,GKN AEROSPACE CINCINNATI INC, ,D,Continuing,L1A,D
8262,MSSC INC, ,D,Continuing,L1A,D
9916,KAMCO INDUSTRIES INC, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
8628,SPEAR USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
8288,VELOCYS INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
4807,VOLVO CARS OF NORTH AMERICA LLC, ,D,Continuing,L1A,D
7154,SILICON GRAPHICS INTL CORP, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
0790,ESD SIMULATION TRAINING INC, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
8040,ENGINEERED AIR,Other Electrical Equipment and Component Manufacturing,D,Continuing,L1A,D
8549,GIRAFFAS USA LLC, ,D,Initial,L1A,D
2304,DURA AUTOMOTIVE SYSTEMS LLC,Motor Vehicle Brake System Manufacturing,D,Continuing,L1A,D
9393,SETIN INVESTMENTS 2010 INC, ,D,Continuing,L1A,D
2330,KP COMPONENTS INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
6579,DELI GROUP INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
2135,DANOS ASSOCIATES US INC, ,D,Continuing,L1A,D
3803,BROWN Y USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
5757,AMERISTEAM LLC, ,D,Continuing,L1A,D
3522,CONTROLANT INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
5832,PYP INTERNATIONAL LLC, ,D,Initial,L1A,D
6993,BURN BROTHERS SMP INC, ,D,Initial,L1A,D
7637,FE INTERNATIONAL INC, ,D,Initial,L1A,D
8276,HCHD, ,D,Initial,L1A,D
9357,MARIE SAINT PIERRE DESIGN CORP, ,D,Initial,L1A,D
2612,ROSS HARTRICK 1978 LTD, ,D,Initial,L1A,D
4832,DAITO US INC, ,D,Initial,L1A,D
8156,SAFEBREACH INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
1230,LOTTE HOTEL NEW YORK PALACE LLC, ,D,Initial,L1A,D
4967,KOFAX INC,Custom Computer Programming Services,D,Continuing,L1A,D
0435,D LINK SYSTEMS INC, ,D,Initial,L1A,D
 , , , ,Initial,LZ,D
9479,PHENOMENEX INC,Analytical Laboratory Instrument Manufacturing,D,Continuing,LZ,D
 , , , ,Initial,LZ,D
1678,DELL SOFTWARE INC, ,D,Continuing,L1B,D
 , , , ,Initial,L1B,D
8882,MASIMO CORP,Surgical and Medical Instrument Manufacturing,D,Initial,L1A,D
 , , , ,Initial,LZ,D
3952,METRO PLAZA HOTEL INC,Hotels (except Casino Hotels) and Motels,D,Initial,L1A,D
3965,HID GLOBAL CORP,Engineering Services,D,Initial,L1B,D
 , , , ,Initial,LZ,D
0552,RIP CURL INC, ,D,Initial,L1B,D
8871,OHSUNG ELECTRONICS USA INC, ,D,Continuing,L1A,D
1159,TRIZETTO CORP A COGNIZANT COMPANY,Software Publishers,D,Continuing,L1A,D
4792,BILFINGER WATER TECHNOLOGIES INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
0283,ABD OFC MACHINES INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
4962,LANYON SOLUTIONS INC,Software Publishers,D,Initial,L1A,D
7630,ENTROPIC COMMUNICATIONS INC, ,D,Continuing,L1B,D
0623,EDF RENEWABLE ENERGY INC,"Electric Power Generation, Transmission and Distribution",D,Initial,L1A,D
 , , , ,Initial,LZ,D
4692,TSUMURA USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
6780,WNS NORTH AMERICA INC,"Data Processing, Hosting, and Related Services",D,Continuing,L1A,D
 , , , ,Initial,L1A,D
4877,BRUKER DALTONICS INC, ,D,Initial,L1B,D
8334,BITDEFENDER LLC, ,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
9093,PRINOTH LTD, ,D,Continuing,L1B,D
8412,LOMBARD MED TECHNOLOGIES INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
9273,SABIC INNOVATIVE PLASTICS US LLC,Petrochemical Manufacturing,D,Initial,L1A,D
 , , , ,Initial,L1B,D
7837,TOP CO CEMENTING PRODUCTS INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
2657,RESERVOIR GROUP INC, ,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
6438,JUST MARKETING INC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
0971,MIRAE ASSET GLOBAL INVESTMENTS US,Investment Banking and Securities Dealing,D,Initial,L1A,D
3354,MGA LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
3409,THE GLOBAL EDGE CONSULTANTS LLC,Support Activities for Oil and Gas Operations,D,Initial,L1A,D
 , , , ,Initial,L1B,D
9129,NISSIN ION EQUIPMENT USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
9157,GREEN PRAIRIE INTERNATIONAL, ,D,Continuing,L1B,D
0757,EAST ATLANTIC SERVICES & TRADING, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
0797,ALPHAY INTL INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
1520,PROVOKE SOLUTIONS INC, ,D,Initial,L1B,D
2028,TRANSTEX COMPOSITE INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
2917,S F EXPRESS US CORP, ,D,Initial,L1A,D
3161,SWOF LLC, ,D,Continuing,L1A,D
3925,WALKER EMULSIONS INC FKA NORJOHN, ,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
4235,VALID SOLUCOES E SERVICOS DE SEGU,All Other Plastics Product Manufacturing,D,Initial,L1A,D
 , , , ,Initial,LZ,D
5168,INTL BUS STRATEGY & CONSULTANTS L, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
5846,DISCOVERY TUBULARS LIMITED CO, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7575,HAPPY FINISH US INC, ,D,Continuing,L1A,D
7731,CRYSTAL JADE JIANG NAN LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7799,VOESTALPINE TEXAS LLC,Iron and Steel Mills and Ferroalloy Manufacturing,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
8931,VALUE EDGE INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
8969,YOTPO INC,Custom Computer Programming Services,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
9093,MPF OF AMERICA LLC, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
0135,SIG6 INFORMATION TECH SOLNS LLC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
0256,THE HOBBYWORX LLC, ,D,Continuing,L1A,D
0331,CDE GLOBAL INC, ,D,Initial,L1B,D
0502,MDA FINE MOTORS GROUP USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
0714,SENFENG CNC & LASER TECH USA INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7820,FERRO CORP, ,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
9970,COOPER STANDARD AUTOMOTIVE INC,Motor Vehicle Parts Manufacturing,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
8825,SWAGELOK CO,Fluid Power Valve and Hose Fitting Manufacturing,D,Initial,L1A,D
6822,IMG ACADEMY LLC,Elementary and Secondary Schools,D,Initial,L1A,D
8844,ACO POLYMER PRODUCTS INC, ,D,Initial,L1A,D
7503,DENGENSHA AMERICA CORPORATION, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
8688,METTLER TOLEDO LLC,Scientific Research and Development Services,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
3223,BOMAG AMERICAS INC, ,D,Initial,L1A,D
7595,EYE LIGHTING INTL OF NA INC, ,D,Continuing,L1A,D
1676,HAVER TYLER INC, ,D,Continuing,L1B,D
 , , , ,Initial,L1A,D
5463,MERCER HEALTH & BENEFITS LLC,Insurance and Employee Benefit Funds ,D,Continuing,L1A,D
 , , , ,Initial,L1B,D
7198,RAIZEN NORTH AMERICA INC, ,D,Initial,L1A,D
 , , , ,Initial,LZ,D
4420,E-CORE IT SOLUTIONS LLC,Custom Computer Programming Services,D,Initial,L1A,D
7750,COOPER TIRE & RUBBER CO,Tire Manufacturing (except Retreading),D,Initial,L1A,D
5251,INDIANA MILLS & MANUFACTURING INC,Motor Vehicle Seating and Interior Trim Manufacturing,D,Initial,L1A,D
0484,HILL ROM HOLDINGS INC,Surgical Appliance and Supplies Manufacturing,D,Initial,L1A,D
3874,COOK INCORPORATED,Surgical and Medical Instrument Manufacturing,D,Initial,L1A,D
6091,SENSIENT FLAVORS LLC, ,D,Initial,L1A,D
 , , , ,Initial,L1B,D
6232,ALLIANCE WINDING EQUIPMENT INC, ,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
7506,COVANCE CENTRAL LABORATORY SVCS L, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
8907,PRIDEVEL CONSULTING LLC,Computer Systems Design and Related Services,D,Continuing,L1A,D
 , , , ,Initial,L1A,D
1047,PARKER SYNERGIES LLC, ,D,Initial,L1A,D
5765,OPEN SOURCE CONSULTING GROUP INC,Custom Computer Programming Services,D,Initial,L1A,D
6017,AXA REAL ESTATE INVESTMENT MGRS U, ,D,Continuing,L1A,D
 , , , ,Continuing,L1B,D
